trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
NORMAL_03_107_Return_12:10,12:19:39,12:19:39,10,2,,,,,
NORMAL_03_107_Return_21:15,21:15:00,21:15:00,2,1,,,,,
NORMAL_03_107_Return_21:15,21:24:39,21:24:39,10,2,,,,,
NORMAL_03_103_Return_10:50,10:50:00,10:50:00,9,1,,,,,
NORMAL_03_103_Return_10:50,11:00:48,11:00:48,10,2,,,,,
NORMAL_03_103_Return_17:40,17:40:00,17:40:00,9,1,,,,,
NORMAL_03_103_Return_17:40,17:50:48,17:50:48,10,2,,,,,
NORMAL_03_103_Go_08:45,08:45:00,08:45:00,10,1,,,,,
NORMAL_03_103_Go_08:45,08:58:59,08:58:59,9,2,,,,,
NORMAL_03_102_Return_17:55,17:55:00,17:55:00,7,1,,,,,
NORMAL_03_102_Return_17:55,18:08:49,18:08:49,10,2,,,,,
NORMAL_03_104_Go_08:55,08:55:00,08:55:00,10,1,,,,,
NORMAL_03_104_Go_08:55,09:05:47,09:05:47,11,2,,,,,
NORMAL_03_107_Return_06:35,06:35:00,06:35:00,2,1,,,,,
NORMAL_03_107_Return_06:35,06:44:39,06:44:39,10,2,,,,,
NORMAL_03_107_Return_17:15,17:15:00,17:15:00,2,1,,,,,
NORMAL_03_107_Return_17:15,17:24:39,17:24:39,10,2,,,,,
NORMAL_03_105_Return_18:25,18:25:00,18:25:00,3,1,,,,,
NORMAL_03_105_Return_18:25,18:37:44,18:54:30,4,2,,,,,
NORMAL_03_105_Return_18:25,19:00:22,19:20:51,5,3,,,,,
NORMAL_03_105_Return_18:25,19:35:28,19:35:28,10,4,,,,,
NORMAL_03_106_Go_13:05,13:05:00,13:05:00,2,1,,,,,
NORMAL_03_106_Go_13:05,13:19:26,13:19:26,13,2,,,,,
NORMAL_03_105_Go_12:00,12:00:00,12:00:00,10,1,,,,,
NORMAL_03_105_Go_12:00,12:10:57,12:10:57,3,2,,,,,
NORMAL_03_102_Return_08:35,08:35:00,08:35:00,7,1,,,,,
NORMAL_03_102_Return_08:35,08:47:00,08:47:00,10,2,,,,,
NORMAL_03_106_Return_16:40,16:40:00,16:40:00,13,1,,,,,
NORMAL_03_106_Return_16:40,17:01:45,17:01:45,2,2,,,,,
NORMAL_03_106_Go_21:00,21:00:00,21:00:00,2,1,,,,,
NORMAL_03_106_Go_21:00,21:14:26,21:14:26,13,2,,,,,
NORMAL_03_107_Return_13:00,13:00:00,13:00:00,2,1,,,,,
NORMAL_03_107_Return_13:00,13:09:39,13:09:39,10,2,,,,,
NORMAL_03_107_Go_16:05,16:05:00,16:05:00,10,1,,,,,
NORMAL_03_107_Go_16:05,16:16:54,16:16:54,2,2,,,,,
NORMAL_03_103_Return_22:25,22:25:00,22:25:00,9,1,,,,,
NORMAL_03_103_Return_22:25,22:35:48,22:35:48,10,2,,,,,
NORMAL_03_107_Go_16:00,16:00:00,16:00:00,10,1,,,,,
NORMAL_03_107_Go_16:00,16:11:54,16:11:54,2,2,,,,,
NORMAL_03_107_Return_07:45,07:45:00,07:45:00,2,1,,,,,
NORMAL_03_107_Return_07:45,07:54:39,07:54:39,10,2,,,,,
NORMAL_03_107_Return_08:35,08:35:00,08:35:00,2,1,,,,,
NORMAL_03_107_Return_08:35,08:44:39,08:44:39,10,2,,,,,
NORMAL_03_102_Go_18:40,18:40:00,18:40:00,10,1,,,,,
NORMAL_03_102_Go_18:40,18:51:02,18:51:02,7,2,,,,,
NORMAL_03_101_Go_08:55,08:55:00,08:55:00,3,1,,,,,
NORMAL_03_101_Go_08:55,09:04:17,09:04:17,2,2,,,,,
NORMAL_03_106_Return_18:45,18:45:00,18:45:00,13,1,,,,,
NORMAL_03_106_Return_18:45,19:06:45,19:06:45,2,2,,,,,
NORMAL_03_103_Return_13:55,13:55:00,13:55:00,9,1,,,,,
NORMAL_03_103_Return_13:55,14:05:48,14:05:48,10,2,,,,,
NORMAL_03_106_Return_13:20,13:20:00,13:20:00,13,1,,,,,
NORMAL_03_106_Return_13:20,13:41:45,13:41:45,2,2,,,,,
NORMAL_03_101_Return_13:45,13:45:00,13:45:00,2,1,,,,,
NORMAL_03_101_Return_13:45,13:53:47,13:53:47,3,2,,,,,
NORMAL_03_107_Return_13:30,13:30:00,13:30:00,2,1,,,,,
NORMAL_03_107_Return_13:30,13:39:39,13:39:39,10,2,,,,,
NORMAL_03_106_Return_08:00,08:00:00,08:00:00,13,1,,,,,
NORMAL_03_106_Return_08:00,08:21:45,08:21:45,2,2,,,,,
NORMAL_03_105_Return_22:25,22:25:00,22:25:00,3,1,,,,,
NORMAL_03_105_Return_22:25,22:35:12,22:49:59,4,2,,,,,
NORMAL_03_105_Return_22:25,22:54:58,23:11:57,5,3,,,,,
NORMAL_03_105_Return_22:25,23:31:27,23:31:27,10,4,,,,,
NORMAL_03_107_Go_13:50,13:50:00,13:50:00,10,1,,,,,
NORMAL_03_107_Go_13:50,14:01:54,14:01:54,2,2,,,,,
NORMAL_03_104_Go_20:45,20:45:00,20:45:00,10,1,,,,,
NORMAL_03_104_Go_20:45,20:55:37,20:55:37,11,2,,,,,
NORMAL_03_106_Go_11:05,11:05:00,11:05:00,2,1,,,,,
NORMAL_03_106_Go_11:05,11:19:26,11:19:26,13,2,,,,,
NORMAL_03_106_Go_21:15,21:15:00,21:15:00,2,1,,,,,
NORMAL_03_106_Go_21:15,21:29:26,21:29:26,13,2,,,,,
NORMAL_03_102_Go_06:40,06:40:00,06:40:00,10,1,,,,,
NORMAL_03_102_Go_06:40,06:50:18,06:50:18,7,2,,,,,
NORMAL_03_102_Go_20:40,20:40:00,20:40:00,10,1,,,,,
NORMAL_03_102_Go_20:40,20:51:54,20:51:54,7,2,,,,,
NORMAL_03_107_Go_14:15,14:15:00,14:15:00,10,1,,,,,
NORMAL_03_107_Go_14:15,14:26:54,14:26:54,2,2,,,,,
NORMAL_03_104_Go_16:30,16:30:00,16:30:00,10,1,,,,,
NORMAL_03_104_Go_16:30,16:40:37,16:40:37,11,2,,,,,
NORMAL_03_105_Return_21:25,21:25:00,21:25:00,3,1,,,,,
NORMAL_03_105_Return_21:25,21:36:14,21:53:51,4,2,,,,,
NORMAL_03_105_Return_21:25,21:59:31,22:21:52,5,3,,,,,
NORMAL_03_105_Return_21:25,22:36:31,22:36:31,10,4,,,,,
NORMAL_03_103_Return_21:55,21:55:00,21:55:00,9,1,,,,,
NORMAL_03_103_Return_21:55,22:05:48,22:05:48,10,2,,,,,
NORMAL_03_103_Return_17:15,17:15:00,17:15:00,9,1,,,,,
NORMAL_03_103_Return_17:15,17:25:48,17:25:48,10,2,,,,,
NORMAL_03_102_Go_10:40,10:40:00,10:40:00,10,1,,,,,
NORMAL_03_102_Go_10:40,10:49:13,10:49:13,7,2,,,,,
NORMAL_03_106_Return_14:15,14:15:00,14:15:00,13,1,,,,,
NORMAL_03_106_Return_14:15,14:36:45,14:36:45,2,2,,,,,
NORMAL_03_106_Go_21:40,21:40:00,21:40:00,2,1,,,,,
NORMAL_03_106_Go_21:40,21:54:26,21:54:26,13,2,,,,,
NORMAL_03_107_Return_07:30,07:30:00,07:30:00,2,1,,,,,
NORMAL_03_107_Return_07:30,07:39:39,07:39:39,10,2,,,,,
NORMAL_03_104_Return_13:55,13:55:00,13:55:00,11,1,,,,,
NORMAL_03_104_Return_13:55,14:06:02,14:06:02,10,2,,,,,
NORMAL_03_103_Return_07:55,07:55:00,07:55:00,9,1,,,,,
NORMAL_03_103_Return_07:55,08:05:48,08:05:48,10,2,,,,,
NORMAL_03_103_Return_12:10,12:10:00,12:10:00,9,1,,,,,
NORMAL_03_103_Return_12:10,12:20:48,12:20:48,10,2,,,,,
NORMAL_03_104_Return_10:25,10:25:00,10:25:00,11,1,,,,,
NORMAL_03_104_Return_10:25,10:36:12,10:36:12,10,2,,,,,
NORMAL_03_106_Return_16:30,16:30:00,16:30:00,13,1,,,,,
NORMAL_03_106_Return_16:30,16:51:45,16:51:45,2,2,,,,,
NORMAL_03_102_Go_18:55,18:55:00,18:55:00,10,1,,,,,
NORMAL_03_102_Go_18:55,19:06:02,19:06:02,7,2,,,,,
NORMAL_03_103_Return_15:00,15:00:00,15:00:00,9,1,,,,,
NORMAL_03_103_Return_15:00,15:10:48,15:10:48,10,2,,,,,
NORMAL_03_101_Go_11:50,11:50:00,11:50:00,3,1,,,,,
NORMAL_03_101_Go_11:50,11:59:09,11:59:09,2,2,,,,,
NORMAL_03_104_Return_12:25,12:25:00,12:25:00,11,1,,,,,
NORMAL_03_104_Return_12:25,12:35:39,12:35:39,10,2,,,,,
NORMAL_03_107_Return_09:15,09:15:00,09:15:00,2,1,,,,,
NORMAL_03_107_Return_09:15,09:24:39,09:24:39,10,2,,,,,
NORMAL_03_104_Go_18:00,18:00:00,18:00:00,10,1,,,,,
NORMAL_03_104_Go_18:00,18:10:37,18:10:37,11,2,,,,,
NORMAL_03_107_Return_09:05,09:05:00,09:05:00,2,1,,,,,
NORMAL_03_107_Return_09:05,09:14:39,09:14:39,10,2,,,,,
NORMAL_03_107_Go_06:30,06:30:00,06:30:00,10,1,,,,,
NORMAL_03_107_Go_06:30,06:41:54,06:41:54,2,2,,,,,
NORMAL_03_106_Go_22:10,22:10:00,22:10:00,2,1,,,,,
NORMAL_03_106_Go_22:10,22:24:26,22:24:26,13,2,,,,,
NORMAL_03_103_Return_13:30,13:30:00,13:30:00,9,1,,,,,
NORMAL_03_103_Return_13:30,13:40:48,13:40:48,10,2,,,,,
NORMAL_03_104_Return_07:55,07:55:00,07:55:00,11,1,,,,,
NORMAL_03_104_Return_07:55,08:06:18,08:06:18,10,2,,,,,
NORMAL_03_106_Go_14:10,14:10:00,14:10:00,2,1,,,,,
NORMAL_03_106_Go_14:10,14:24:26,14:24:26,13,2,,,,,
NORMAL_03_102_Go_10:00,10:00:00,10:00:00,10,1,,,,,
NORMAL_03_102_Go_10:00,10:09:13,10:09:13,7,2,,,,,
NORMAL_03_103_Go_06:45,06:45:00,06:45:00,10,1,,,,,
NORMAL_03_103_Go_06:45,06:58:59,06:58:59,9,2,,,,,
NORMAL_03_102_Return_10:10,10:10:00,10:10:00,7,1,,,,,
NORMAL_03_102_Return_10:10,10:21:29,10:21:29,10,2,,,,,
NORMAL_03_102_Return_06:50,06:50:00,06:50:00,7,1,,,,,
NORMAL_03_102_Return_06:50,07:01:53,07:01:53,10,2,,,,,
NORMAL_03_101_Go_12:45,12:45:00,12:45:00,3,1,,,,,
NORMAL_03_101_Go_12:45,12:55:36,12:55:36,2,2,,,,,
NORMAL_03_107_Return_17:45,17:45:00,17:45:00,2,1,,,,,
NORMAL_03_107_Return_17:45,17:54:39,17:54:39,10,2,,,,,
NORMAL_03_102_Return_11:15,11:15:00,11:15:00,7,1,,,,,
NORMAL_03_102_Return_11:15,11:26:32,11:26:32,10,2,,,,,
NORMAL_03_103_Go_21:35,21:35:00,21:35:00,10,1,,,,,
NORMAL_03_103_Go_21:35,21:48:59,21:48:59,9,2,,,,,
NORMAL_03_102_Go_08:05,08:05:00,08:05:00,10,1,,,,,
NORMAL_03_102_Go_08:05,08:14:46,08:14:46,7,2,,,,,
NORMAL_03_104_Go_18:55,18:55:00,18:55:00,10,1,,,,,
NORMAL_03_104_Go_18:55,19:05:37,19:05:37,11,2,,,,,
NORMAL_03_106_Go_09:00,09:00:00,09:00:00,2,1,,,,,
NORMAL_03_106_Go_09:00,09:14:26,09:14:26,13,2,,,,,
NORMAL_03_107_Return_21:30,21:30:00,21:30:00,2,1,,,,,
NORMAL_03_107_Return_21:30,21:39:39,21:39:39,10,2,,,,,
NORMAL_03_102_Go_07:25,07:25:00,07:25:00,10,1,,,,,
NORMAL_03_102_Go_07:25,07:34:08,07:34:08,7,2,,,,,
NORMAL_03_103_Go_12:40,12:40:00,12:40:00,10,1,,,,,
NORMAL_03_103_Go_12:40,12:53:59,12:53:59,9,2,,,,,
NORMAL_03_101_Return_14:35,14:35:00,14:35:00,2,1,,,,,
NORMAL_03_101_Return_14:35,14:43:12,14:43:12,3,2,,,,,
NORMAL_03_104_Go_11:35,11:35:00,11:35:00,10,1,,,,,
NORMAL_03_104_Go_11:35,11:45:23,11:45:23,11,2,,,,,
NORMAL_03_107_Go_06:45,06:45:00,06:45:00,10,1,,,,,
NORMAL_03_107_Go_06:45,06:56:54,06:56:54,2,2,,,,,
NORMAL_03_102_Return_17:45,17:45:00,17:45:00,7,1,,,,,
NORMAL_03_102_Return_17:45,17:58:49,17:58:49,10,2,,,,,
NORMAL_03_103_Go_13:20,13:20:00,13:20:00,10,1,,,,,
NORMAL_03_103_Go_13:20,13:33:59,13:33:59,9,2,,,,,
NORMAL_03_104_Return_12:35,12:35:00,12:35:00,11,1,,,,,
NORMAL_03_104_Return_12:35,12:45:39,12:45:39,10,2,,,,,
NORMAL_03_101_Go_20:30,20:30:00,20:30:00,3,1,,,,,
NORMAL_03_101_Go_20:30,20:38:36,20:38:36,2,2,,,,,
NORMAL_03_103_Return_09:55,09:55:00,09:55:00,9,1,,,,,
NORMAL_03_103_Return_09:55,10:05:48,10:05:48,10,2,,,,,
NORMAL_03_104_Return_14:35,14:35:00,14:35:00,11,1,,,,,
NORMAL_03_104_Return_14:35,14:45:41,14:45:41,10,2,,,,,
NORMAL_03_102_Go_15:35,15:35:00,15:35:00,10,1,,,,,
NORMAL_03_102_Go_15:35,15:44:48,15:44:48,7,2,,,,,
NORMAL_03_101_Return_07:30,07:30:00,07:30:00,2,1,,,,,
NORMAL_03_101_Return_07:30,07:37:23,07:37:23,3,2,,,,,
NORMAL_03_103_Go_10:40,10:40:00,10:40:00,10,1,,,,,
NORMAL_03_103_Go_10:40,10:53:59,10:53:59,9,2,,,,,
NORMAL_03_102_Go_15:20,15:20:00,15:20:00,10,1,,,,,
NORMAL_03_102_Go_15:20,15:29:48,15:29:48,7,2,,,,,
NORMAL_03_102_Return_12:10,12:10:00,12:10:00,7,1,,,,,
NORMAL_03_102_Return_12:10,12:21:46,12:21:46,10,2,,,,,
NORMAL_03_101_Return_11:55,11:55:00,11:55:00,2,1,,,,,
NORMAL_03_101_Return_11:55,12:02:05,12:02:05,3,2,,,,,
NORMAL_03_101_Return_10:50,10:50:00,10:50:00,2,1,,,,,
NORMAL_03_101_Return_10:50,10:57:04,10:57:04,3,2,,,,,
NORMAL_03_102_Go_13:35,13:35:00,13:35:00,10,1,,,,,
NORMAL_03_102_Go_13:35,13:44:52,13:44:52,7,2,,,,,
NORMAL_03_103_Go_16:15,16:15:00,16:15:00,10,1,,,,,
NORMAL_03_103_Go_16:15,16:28:59,16:28:59,9,2,,,,,
NORMAL_03_104_Go_22:05,22:05:00,22:05:00,10,1,,,,,
NORMAL_03_104_Go_22:05,22:15:37,22:15:37,11,2,,,,,
NORMAL_03_104_Return_21:00,21:00:00,21:00:00,11,1,,,,,
NORMAL_03_104_Return_21:00,21:11:21,21:11:21,10,2,,,,,
NORMAL_03_107_Go_18:00,18:00:00,18:00:00,10,1,,,,,
NORMAL_03_107_Go_18:00,18:11:54,18:11:54,2,2,,,,,
NORMAL_03_103_Go_14:15,14:15:00,14:15:00,10,1,,,,,
NORMAL_03_103_Go_14:15,14:28:59,14:28:59,9,2,,,,,
NORMAL_03_105_Go_20:00,20:00:00,20:00:00,10,1,,,,,
NORMAL_03_105_Go_20:00,20:14:07,20:14:07,3,2,,,,,
NORMAL_03_103_Go_18:15,18:15:00,18:15:00,10,1,,,,,
NORMAL_03_103_Go_18:15,18:28:59,18:28:59,9,2,,,,,
NORMAL_03_104_Return_15:45,15:45:00,15:45:00,11,1,,,,,
NORMAL_03_104_Return_15:45,15:56:21,15:56:21,10,2,,,,,
NORMAL_03_101_Go_06:55,06:55:00,06:55:00,3,1,,,,,
NORMAL_03_101_Go_06:55,07:04:01,07:04:01,2,2,,,,,
NORMAL_03_107_Return_16:50,16:50:00,16:50:00,2,1,,,,,
NORMAL_03_107_Return_16:50,16:59:39,16:59:39,10,2,,,,,
NORMAL_03_106_Go_08:35,08:35:00,08:35:00,2,1,,,,,
NORMAL_03_106_Go_08:35,08:49:26,08:49:26,13,2,,,,,
NORMAL_03_107_Go_10:00,10:00:00,10:00:00,10,1,,,,,
NORMAL_03_107_Go_10:00,10:11:54,10:11:54,2,2,,,,,
NORMAL_03_102_Return_07:05,07:05:00,07:05:00,7,1,,,,,
NORMAL_03_102_Return_07:05,07:15:40,07:15:40,10,2,,,,,
NORMAL_03_107_Return_16:35,16:35:00,16:35:00,2,1,,,,,
NORMAL_03_107_Return_16:35,16:44:39,16:44:39,10,2,,,,,
NORMAL_03_104_Go_13:20,13:20:00,13:20:00,10,1,,,,,
NORMAL_03_104_Go_13:20,13:32:44,13:32:44,11,2,,,,,
NORMAL_03_102_Go_21:50,21:50:00,21:50:00,10,1,,,,,
NORMAL_03_102_Go_21:50,22:01:56,22:01:56,7,2,,,,,
NORMAL_03_102_Go_13:10,13:10:00,13:10:00,10,1,,,,,
NORMAL_03_102_Go_13:10,13:19:52,13:19:52,7,2,,,,,
NORMAL_03_105_Go_08:45,08:45:00,08:45:00,10,1,,,,,
NORMAL_03_105_Go_08:45,08:56:08,08:56:08,3,2,,,,,
NORMAL_03_102_Return_12:35,12:35:00,12:35:00,7,1,,,,,
NORMAL_03_102_Return_12:35,12:46:46,12:46:46,10,2,,,,,
NORMAL_03_106_Return_11:50,11:50:00,11:50:00,13,1,,,,,
NORMAL_03_106_Return_11:50,12:11:45,12:11:45,2,2,,,,,
NORMAL_03_104_Return_17:15,17:15:00,17:15:00,11,1,,,,,
NORMAL_03_104_Return_17:15,17:26:21,17:26:21,10,2,,,,,
NORMAL_03_101_Return_12:35,12:35:00,12:35:00,2,1,,,,,
NORMAL_03_101_Return_12:35,12:42:20,12:42:20,3,2,,,,,
NORMAL_03_104_Go_14:55,14:55:00,14:55:00,10,1,,,,,
NORMAL_03_104_Go_14:55,15:06:12,15:06:12,11,2,,,,,
NORMAL_03_102_Go_12:15,12:15:00,12:15:00,10,1,,,,,
NORMAL_03_102_Go_12:15,12:24:37,12:24:37,7,2,,,,,
NORMAL_03_102_Go_12:05,12:05:00,12:05:00,10,1,,,,,
NORMAL_03_102_Go_12:05,12:14:37,12:14:37,7,2,,,,,
NORMAL_03_106_Go_19:00,19:00:00,19:00:00,2,1,,,,,
NORMAL_03_106_Go_19:00,19:14:26,19:14:26,13,2,,,,,
NORMAL_03_102_Return_15:45,15:45:00,15:45:00,7,1,,,,,
NORMAL_03_102_Return_15:45,15:56:00,15:56:00,10,2,,,,,
NORMAL_03_104_Return_14:25,14:25:00,14:25:00,11,1,,,,,
NORMAL_03_104_Return_14:25,14:35:41,14:35:41,10,2,,,,,
NORMAL_03_102_Go_17:25,17:25:00,17:25:00,10,1,,,,,
NORMAL_03_102_Go_17:25,17:36:13,17:36:13,7,2,,,,,
NORMAL_03_101_Return_19:15,19:15:00,19:15:00,2,1,,,,,
NORMAL_03_101_Return_19:15,19:22:16,19:22:16,3,2,,,,,
NORMAL_03_102_Return_19:55,19:55:00,19:55:00,7,1,,,,,
NORMAL_03_102_Return_19:55,20:07:45,20:07:45,10,2,,,,,
NORMAL_03_103_Return_07:40,07:40:00,07:40:00,9,1,,,,,
NORMAL_03_103_Return_07:40,07:50:48,07:50:48,10,2,,,,,
NORMAL_03_105_Return_12:10,12:10:00,12:10:00,3,1,,,,,
NORMAL_03_105_Return_12:10,12:18:33,12:21:30,4,2,,,,,
NORMAL_03_105_Return_12:10,12:26:24,12:41:34,5,3,,,,,
NORMAL_03_105_Return_12:10,13:00:53,13:00:53,10,4,,,,,
NORMAL_03_104_Go_07:50,07:50:00,07:50:00,10,1,,,,,
NORMAL_03_104_Go_07:50,08:00:55,08:00:55,11,2,,,,,
NORMAL_03_106_Return_12:15,12:15:00,12:15:00,13,1,,,,,
NORMAL_03_106_Return_12:15,12:36:45,12:36:45,2,2,,,,,
NORMAL_03_105_Go_10:45,10:45:00,10:45:00,10,1,,,,,
NORMAL_03_105_Go_10:45,10:56:48,10:56:48,3,2,,,,,
NORMAL_03_104_Return_12:50,12:50:00,12:50:00,11,1,,,,,
NORMAL_03_104_Return_12:50,13:00:39,13:00:39,10,2,,,,,
NORMAL_03_101_Go_08:30,08:30:00,08:30:00,3,1,,,,,
NORMAL_03_101_Go_08:30,08:39:17,08:39:17,2,2,,,,,
NORMAL_03_107_Return_22:25,22:25:00,22:25:00,2,1,,,,,
NORMAL_03_107_Return_22:25,22:34:39,22:34:39,10,2,,,,,
NORMAL_03_104_Go_14:40,14:40:00,14:40:00,10,1,,,,,
NORMAL_03_104_Go_14:40,14:51:12,14:51:12,11,2,,,,,
NORMAL_03_104_Go_10:15,10:15:00,10:15:00,10,1,,,,,
NORMAL_03_104_Go_10:15,10:25:05,10:25:05,11,2,,,,,
NORMAL_03_101_Go_08:05,08:05:00,08:05:00,3,1,,,,,
NORMAL_03_101_Go_08:05,08:14:17,08:14:17,2,2,,,,,
NORMAL_03_104_Go_10:00,10:00:00,10:00:00,10,1,,,,,
NORMAL_03_104_Go_10:00,10:10:05,10:10:05,11,2,,,,,
NORMAL_03_107_Go_14:40,14:40:00,14:40:00,10,1,,,,,
NORMAL_03_107_Go_14:40,14:51:54,14:51:54,2,2,,,,,
NORMAL_03_103_Return_15:40,15:40:00,15:40:00,9,1,,,,,
NORMAL_03_103_Return_15:40,15:50:48,15:50:48,10,2,,,,,
NORMAL_03_107_Go_14:00,14:00:00,14:00:00,10,1,,,,,
NORMAL_03_107_Go_14:00,14:11:54,14:11:54,2,2,,,,,
NORMAL_03_101_Go_14:30,14:30:00,14:30:00,3,1,,,,,
NORMAL_03_101_Go_14:30,14:40:00,14:40:00,2,2,,,,,
NORMAL_03_103_Return_19:00,19:00:00,19:00:00,9,1,,,,,
NORMAL_03_103_Return_19:00,19:10:48,19:10:48,10,2,,,,,
NORMAL_03_105_Go_10:15,10:15:00,10:15:00,10,1,,,,,
NORMAL_03_105_Go_10:15,10:26:48,10:26:48,3,2,,,,,
NORMAL_03_101_Go_08:40,08:40:00,08:40:00,3,1,,,,,
NORMAL_03_101_Go_08:40,08:49:17,08:49:17,2,2,,,,,
NORMAL_03_102_Go_14:00,14:00:00,14:00:00,10,1,,,,,
NORMAL_03_102_Go_14:00,14:10:07,14:10:07,7,2,,,,,
NORMAL_03_103_Go_15:35,15:35:00,15:35:00,10,1,,,,,
NORMAL_03_103_Go_15:35,15:48:59,15:48:59,9,2,,,,,
NORMAL_03_104_Go_06:55,06:55:00,06:55:00,10,1,,,,,
NORMAL_03_104_Go_06:55,07:04:21,07:04:21,11,2,,,,,
NORMAL_03_106_Go_21:45,21:45:00,21:45:00,2,1,,,,,
NORMAL_03_106_Go_21:45,21:59:26,21:59:26,13,2,,,,,
NORMAL_03_106_Return_10:30,10:30:00,10:30:00,13,1,,,,,
NORMAL_03_106_Return_10:30,10:51:45,10:51:45,2,2,,,,,
NORMAL_03_104_Go_21:50,21:50:00,21:50:00,10,1,,,,,
NORMAL_03_104_Go_21:50,22:00:37,22:00:37,11,2,,,,,
NORMAL_03_106_Go_19:30,19:30:00,19:30:00,2,1,,,,,
NORMAL_03_106_Go_19:30,19:44:26,19:44:26,13,2,,,,,
NORMAL_03_107_Return_10:20,10:20:00,10:20:00,2,1,,,,,
NORMAL_03_107_Return_10:20,10:29:39,10:29:39,10,2,,,,,
NORMAL_03_104_Return_18:20,18:20:00,18:20:00,11,1,,,,,
NORMAL_03_104_Return_18:20,18:31:21,18:31:21,10,2,,,,,
NORMAL_03_102_Go_19:10,19:10:00,19:10:00,10,1,,,,,
NORMAL_03_102_Go_19:10,19:21:13,19:21:13,7,2,,,,,
NORMAL_03_103_Go_19:20,19:20:00,19:20:00,10,1,,,,,
NORMAL_03_103_Go_19:20,19:33:59,19:33:59,9,2,,,,,
NORMAL_03_106_Go_13:30,13:30:00,13:30:00,2,1,,,,,
NORMAL_03_106_Go_13:30,13:44:26,13:44:26,13,2,,,,,
NORMAL_03_106_Return_07:35,07:35:00,07:35:00,13,1,,,,,
NORMAL_03_106_Return_07:35,07:56:45,07:56:45,2,2,,,,,
NORMAL_03_104_Go_06:45,06:45:00,06:45:00,10,1,,,,,
NORMAL_03_104_Go_06:45,06:54:21,06:54:21,11,2,,,,,
NORMAL_03_103_Return_10:20,10:20:00,10:20:00,9,1,,,,,
NORMAL_03_103_Return_10:20,10:30:48,10:30:48,10,2,,,,,
NORMAL_03_106_Return_13:10,13:10:00,13:10:00,13,1,,,,,
NORMAL_03_106_Return_13:10,13:31:45,13:31:45,2,2,,,,,
NORMAL_03_107_Go_10:55,10:55:00,10:55:00,10,1,,,,,
NORMAL_03_107_Go_10:55,11:06:54,11:06:54,2,2,,,,,
NORMAL_03_102_Go_10:15,10:15:00,10:15:00,10,1,,,,,
NORMAL_03_102_Go_10:15,10:24:13,10:24:13,7,2,,,,,
NORMAL_03_103_Go_16:30,16:30:00,16:30:00,10,1,,,,,
NORMAL_03_103_Go_16:30,16:43:59,16:43:59,9,2,,,,,
NORMAL_03_107_Return_15:55,15:55:00,15:55:00,2,1,,,,,
NORMAL_03_107_Return_15:55,16:04:39,16:04:39,10,2,,,,,
NORMAL_03_102_Return_15:40,15:40:00,15:40:00,7,1,,,,,
NORMAL_03_102_Return_15:40,15:51:00,15:51:00,10,2,,,,,
NORMAL_03_101_Return_11:40,11:40:00,11:40:00,2,1,,,,,
NORMAL_03_101_Return_11:40,11:47:05,11:47:05,3,2,,,,,
NORMAL_03_106_Return_12:00,12:00:00,12:00:00,13,1,,,,,
NORMAL_03_106_Return_12:00,12:21:45,12:21:45,2,2,,,,,
NORMAL_03_103_Go_18:00,18:00:00,18:00:00,10,1,,,,,
NORMAL_03_103_Go_18:00,18:13:59,18:13:59,9,2,,,,,
NORMAL_03_107_Go_10:40,10:40:00,10:40:00,10,1,,,,,
NORMAL_03_107_Go_10:40,10:51:54,10:51:54,2,2,,,,,
NORMAL_03_107_Return_15:05,15:05:00,15:05:00,2,1,,,,,
NORMAL_03_107_Return_15:05,15:14:39,15:14:39,10,2,,,,,
NORMAL_03_103_Return_18:35,18:35:00,18:35:00,9,1,,,,,
NORMAL_03_103_Return_18:35,18:45:48,18:45:48,10,2,,,,,
NORMAL_03_106_Return_08:40,08:40:00,08:40:00,13,1,,,,,
NORMAL_03_106_Return_08:40,09:01:45,09:01:45,2,2,,,,,
NORMAL_03_101_Return_18:35,18:35:00,18:35:00,2,1,,,,,
NORMAL_03_101_Return_18:35,18:42:32,18:42:32,3,2,,,,,
NORMAL_03_103_Return_08:25,08:25:00,08:25:00,9,1,,,,,
NORMAL_03_103_Return_08:25,08:35:48,08:35:48,10,2,,,,,
NORMAL_03_106_Go_14:35,14:35:00,14:35:00,2,1,,,,,
NORMAL_03_106_Go_14:35,14:49:26,14:49:26,13,2,,,,,
NORMAL_03_103_Return_15:45,15:45:00,15:45:00,9,1,,,,,
NORMAL_03_103_Return_15:45,15:55:48,15:55:48,10,2,,,,,
NORMAL_03_103_Go_06:00,06:00:00,06:00:00,10,1,,,,,
NORMAL_03_103_Go_06:00,06:13:59,06:13:59,9,2,,,,,
NORMAL_03_101_Go_10:05,10:05:00,10:05:00,3,1,,,,,
NORMAL_03_101_Go_10:05,10:13:56,10:13:56,2,2,,,,,
NORMAL_03_102_Return_13:15,13:15:00,13:15:00,7,1,,,,,
NORMAL_03_102_Return_13:15,13:27:14,13:27:14,10,2,,,,,
NORMAL_03_104_Go_12:30,12:30:00,12:30:00,10,1,,,,,
NORMAL_03_104_Go_12:30,12:40:30,12:40:30,11,2,,,,,
NORMAL_03_104_Return_13:05,13:05:00,13:05:00,11,1,,,,,
