route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number
101,1,NORMAL_03_101_Go_08:15,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_021,7,7
103,1,NORMAL_03_103_Go_17:50,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,11,35
105,1,NORMAL_03_105_Return_13:25,Quba Mosque,,1,105_02,129,,,105_021,14,14
107,1,NORMAL_03_107_Go_16:40,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_012,10,33
106,1,NORMAL_03_106_Go_07:30,Railway Station,,0,106_03,51,,,106_031,4,4
107,1,NORMAL_03_107_Go_14:55,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_022,3,27
104,1,NORMAL_03_104_Go_21:10,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,21,45
106,1,NORMAL_03_106_Return_14:05,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_041,23,23
106,1,NORMAL_03_106_Return_10:15,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_021,13,13
103,1,NORMAL_03_103_Return_06:20,Quba Mosque,,1,103_01,126,,,103_011,2,2
104,1,NORMAL_03_104_Return_07:05,Quba Mosque,,1,104_04,128,,,104_041,2,2
107,1,NORMAL_03_107_Go_08:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_041,7,7
106,1,NORMAL_03_106_Go_17:40,Railway Station,,0,106_01,51,,,106_012,12,36
104,1,NORMAL_03_104_Return_20:35,Quba Mosque,,1,104_02,128,,,104_022,20,44
107,1,NORMAL_03_107_Go_08:15,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,7,7
106,1,NORMAL_03_106_Return_14:45,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_042,1,25
104,1,NORMAL_03_104_Go_17:35,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_022,11,35
107,1,NORMAL_03_107_Return_09:40,Quba Mosque,,1,107_01,132,,,107_011,12,12
101,1,NORMAL_03_101_Go_21:50,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,23,47
106,1,NORMAL_03_106_Go_14:20,Railway Station,,0,106_01,51,,,106_012,2,26
105,1,NORMAL_03_105_Return_14:40,Quba Mosque,,1,105_03,129,,,105_031,16,16
104,1,NORMAL_03_104_Return_17:05,Quba Mosque,,1,104_04,128,,,104_042,8,32
107,1,NORMAL_03_107_Return_21:00,Quba Mosque,,1,107_01,132,,,107_012,23,46
101,1,NORMAL_03_101_Return_13:30,Uhud battlefield,,1,101_03,41,,,101_031,22,22
106,1,NORMAL_03_106_Go_12:25,Railway Station,,0,106_04,51,,,106_041,18,18
102,1,NORMAL_03_102_Return_09:55,Quba Mosque,,1,102_02,124,,,102_021,12,12
105,1,NORMAL_03_105_Return_09:25,Quba Mosque,,1,105_02,129,,,105_021,6,6
106,1,NORMAL_03_106_Go_15:00,Railway Station,,0,106_01,51,,,106_012,4,28
105,1,NORMAL_03_105_Go_15:00,Uhud battlefield,,1,105_02,130,,,105_022,1,17
103,1,NORMAL_03_103_Go_18:40,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_012,15,39
103,1,NORMAL_03_103_Go_10:30,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_031,13,13
103,1,NORMAL_03_103_Go_11:20,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,17,17
103,1,NORMAL_03_103_Return_17:55,Quba Mosque,,1,103_02,126,,,103_022,12,36
103,1,NORMAL_03_103_Return_21:05,Quba Mosque,,1,103_04,126,,,103_042,20,44
107,1,NORMAL_03_107_Go_07:35,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,5,5
102,1,NORMAL_03_102_Go_12:55,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,21,21
105,1,NORMAL_03_105_Go_18:45,Uhud battlefield,,1,105_01,130,,,105_012,9,25
103,1,NORMAL_03_103_Return_16:20,Quba Mosque,,1,103_01,126,,,103_012,8,32
106,1,NORMAL_03_106_Return_07:50,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_031,5,5
106,1,NORMAL_03_106_Go_17:45,Railway Station,,0,106_04,51,,,106_042,10,34
102,1,NORMAL_03_102_Go_18:45,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_042,13,37
107,1,NORMAL_03_107_Go_12:05,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_041,17,17
104,1,NORMAL_03_104_Return_15:05,Quba Mosque,,1,104_04,128,,,104_042,2,26
101,1,NORMAL_03_101_Return_12:20,Uhud battlefield,,1,101_01,41,,,101_011,20,20
101,1,NORMAL_03_101_Go_12:30,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_031,19,19
107,1,NORMAL_03_107_Go_19:10,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_032,15,39
101,1,NORMAL_03_101_Return_13:40,Uhud battlefield,,1,101_01,41,,,101_011,24,24
102,1,NORMAL_03_102_Return_19:30,Quba Mosque,,1,102_03,124,,,102_032,16,40
102,1,NORMAL_03_102_Return_20:10,Quba Mosque,,1,102_03,124,,,102_032,18,42
106,1,NORMAL_03_106_Go_11:15,Railway Station,,0,106_02,51,,,106_021,16,16
104,1,NORMAL_03_104_Return_07:40,Quba Mosque,,1,104_01,128,,,104_011,6,6
101,1,NORMAL_03_101_Return_10:35,Uhud battlefield,,1,101_02,41,,,101_021,14,14
102,1,NORMAL_03_102_Return_18:50,Quba Mosque,,1,102_03,124,,,102_032,14,38
105,1,NORMAL_03_105_Go_19:45,Uhud battlefield,,1,105_01,130,,,105_012,11,27
102,1,NORMAL_03_102_Return_21:05,Quba Mosque,,1,102_04,124,,,102_042,20,44
103,1,NORMAL_03_103_Return_14:25,Quba Mosque,,1,103_04,126,,,103_041,24,24
104,1,NORMAL_03_104_Return_13:15,Quba Mosque,,1,104_02,128,,,104_021,22,22
105,1,NORMAL_03_105_Return_17:25,Quba Mosque,,1,105_02,129,,,105_022,6,22
103,1,NORMAL_03_103_Return_21:15,Quba Mosque,,1,103_02,126,,,103_022,22,46
101,1,NORMAL_03_101_Go_17:10,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,9,33
101,1,NORMAL_03_101_Go_16:15,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_022,7,31
101,1,NORMAL_03_101_Go_14:05,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_041,23,23
104,1,NORMAL_03_104_Return_16:25,Quba Mosque,,1,104_04,128,,,104_042,6,30
107,1,NORMAL_03_107_Return_19:45,Quba Mosque,,1,107_04,132,,,107_042,16,40
102,1,NORMAL_03_102_Go_16:30,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,7,31
103,1,NORMAL_03_103_Return_08:20,Quba Mosque,,1,103_01,126,,,103_011,8,8
106,1,NORMAL_03_106_Go_06:20,Railway Station,,0,106_01,51,,,106_011,2,2
107,1,NORMAL_03_107_Return_07:15,Quba Mosque,,1,107_02,132,,,107_021,4,4
103,1,NORMAL_03_103_Go_12:15,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_021,19,19
106,1,NORMAL_03_106_Return_10:40,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,15,15
107,1,NORMAL_03_107_Return_09:45,Quba Mosque,,1,107_04,132,,,107_041,10,10
102,1,NORMAL_03_102_Return_16:10,Quba Mosque,,1,102_03,124,,,102_032,6,30
105,1,NORMAL_03_105_Return_20:25,Quba Mosque,,1,105_02,129,,,105_022,12,28
102,1,NORMAL_03_102_Go_16:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_022,7,31
101,1,NORMAL_03_101_Return_17:30,Uhud battlefield,,1,101_03,41,,,101_032,10,34
104,1,NORMAL_03_104_Return_20:50,Quba Mosque,,1,104_03,128,,,104_032,20,44
104,1,NORMAL_03_104_Return_21:45,Quba Mosque,,1,104_04,128,,,104_042,22,46
102,1,NORMAL_03_102_Go_16:05,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_042,5,29
101,1,NORMAL_03_101_Return_07:00,Uhud battlefield,,1,101_01,41,,,101_011,4,4
101,1,NORMAL_03_101_Return_11:45,Uhud battlefield,,1,101_04,41,,,101_041,16,16
105,1,NORMAL_03_105_Return_14:10,Quba Mosque,,1,105_01,129,,,105_011,16,16
105,1,NORMAL_03_105_Return_14:25,Quba Mosque,,1,105_02,129,,,105_021,16,16
106,1,NORMAL_03_106_Go_14:25,Railway Station,,0,106_04,51,,,106_041,24,24
101,1,NORMAL_03_101_Go_09:20,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,11,11
104,1,NORMAL_03_104_Return_13:30,Quba Mosque,,1,104_03,128,,,104_031,22,22
102,1,NORMAL_03_102_Go_07:35,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_021,5,5
107,1,NORMAL_03_107_Go_15:25,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,3,27
107,1,NORMAL_03_107_Go_07:25,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_041,3,3
103,1,NORMAL_03_103_Go_09:35,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_021,11,11
104,1,NORMAL_03_104_Go_08:30,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_031,7,7
102,1,NORMAL_03_102_Go_18:15,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_022,13,37
103,1,NORMAL_03_103_Go_12:55,AL Masjid Al-nabawi (Manakha Square),,1,103_02,125,,,103_021,21,21
105,1,NORMAL_03_105_Go_16:15,Uhud battlefield,,1,105_03,130,,,105_032,3,19
107,1,NORMAL_03_107_Return_07:40,Quba Mosque,,1,107_01,132,,,107_011,6,6
105,1,NORMAL_03_105_Return_13:40,Quba Mosque,,1,105_03,129,,,105_031,14,14
101,1,NORMAL_03_101_Return_21:05,Uhud battlefield,,1,101_04,41,,,101_042,20,44
102,1,NORMAL_03_102_Return_13:40,Quba Mosque,,1,102_01,124,,,102_011,24,24
101,1,NORMAL_03_101_Return_18:50,Uhud battlefield,,1,101_03,41,,,101_032,14,38
104,1,NORMAL_03_104_Go_06:15,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,1,1
101,1,NORMAL_03_101_Go_20:40,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_012,21,45
102,1,NORMAL_03_102_Return_11:00,Quba Mosque,,1,102_01,124,,,102_011,16,16
103,1,NORMAL_03_103_Return_07:15,Quba Mosque,,1,103_02,126,,,103_021,4,4
101,1,NORMAL_03_101_Return_06:35,Uhud battlefield,,1,101_02,41,,,101_021,2,2
107,1,NORMAL_03_107_Return_09:30,Quba Mosque,,1,107_03,132,,,107_031,10,10
104,1,NORMAL_03_104_Return_18:50,Quba Mosque,,1,104_03,128,,,104_032,14,38
106,1,NORMAL_03_106_Go_21:30,Railway Station,,0,106_03,51,,,106_032,22,46
107,1,NORMAL_03_107_Go_21:50,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_032,23,47
104,1,NORMAL_03_104_Return_15:40,Quba Mosque,,1,104_01,128,,,104_012,6,30
105,1,NORMAL_03_105_Go_20:45,Uhud battlefield,,1,105_01,130,,,105_012,13,29
106,1,NORMAL_03_106_Return_17:25,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_042,9,33
107,1,NORMAL_03_107_Go_16:55,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_022,9,33
102,1,NORMAL_03_102_Go_16:45,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_042,7,31
107,1,NORMAL_03_107_Return_21:45,Quba Mosque,,1,107_04,132,,,107_042,22,46
105,1,NORMAL_03_105_Return_22:40,Quba Mosque,,1,105_03,129,,,105_032,16,32
101,1,NORMAL_03_101_Go_11:20,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,17,17
106,1,NORMAL_03_106_Return_15:20,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_012,5,29
105,1,NORMAL_03_105_Go_20:15,Uhud battlefield,,1,105_03,130,,,105_032,11,27
103,1,NORMAL_03_103_Go_15:20,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_012,5,29
105,1,NORMAL_03_105_Go_11:00,Uhud battlefield,,1,105_02,130,,,105_021,9,9
103,1,NORMAL_03_103_Return_13:15,Quba Mosque,,1,103_02,126,,,103_021,22,22
101,1,NORMAL_03_101_Go_09:10,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_031,9,9
101,1,NORMAL_03_101_Go_21:10,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_032,21,45
107,1,NORMAL_03_107_Go_13:20,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_011,23,23
104,1,NORMAL_03_104_Go_19:35,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_022,17,41
103,1,NORMAL_03_103_Go_19:50,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,17,41
107,1,NORMAL_03_107_Return_13:45,Quba Mosque,,1,107_04,132,,,107_041,22,22
103,1,NORMAL_03_103_Go_15:10,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,3,27
104,1,NORMAL_03_104_Go_07:35,AL Masjid Al-nabawi (AL Salam Gate),,1,104_02,127,,,104_021,5,5
101,1,NORMAL_03_101_Return_14:10,Uhud battlefield,,1,101_03,41,,,101_031,24,24
106,1,NORMAL_03_106_Go_15:15,Railway Station,,0,106_02,51,,,106_022,4,28
103,1,NORMAL_03_103_Return_12:25,Quba Mosque,,1,103_04,126,,,103_041,18,18
105,1,NORMAL_03_105_Return_17:10,Quba Mosque,,1,105_01,129,,,105_012,6,22
104,1,NORMAL_03_104_Return_06:35,Quba Mosque,,1,104_02,128,,,104_021,2,2
105,1,NORMAL_03_105_Return_07:25,Quba Mosque,,1,105_02,129,,,105_021,2,2
103,1,NORMAL_03_103_Return_13:45,Quba Mosque,,1,103_04,126,,,103_041,22,22
104,1,NORMAL_03_104_Go_17:10,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,9,33
103,1,NORMAL_03_103_Go_18:45,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_042,13,37
107,1,NORMAL_03_107_Go_10:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_041,13,13
106,1,NORMAL_03_106_Return_13:35,AL Masjid Al-nabawi (Clock Roundabout),,1,106_02,50,,,106_021,23,23
102,1,NORMAL_03_102_Go_21:20,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_012,23,47
107,1,NORMAL_03_107_Return_13:40,Quba Mosque,,1,107_01,132,,,107_012,1,24
107,1,NORMAL_03_107_Return_15:40,Quba Mosque,,1,107_01,132,,,107_012,7,30
107,1,NORMAL_03_107_Go_17:10,AL Masjid Al-nabawi (Clock Roundabout),,1,107_03,131,,,107_032,9,33
104,1,NORMAL_03_104_Return_08:50,Quba Mosque,,1,104_03,128,,,104_031,8,8
105,1,NORMAL_03_105_Return_20:40,Quba Mosque,,1,105_03,129,,,105_032,12,28
103,1,NORMAL_03_103_Go_14:30,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,1,25
107,1,NORMAL_03_107_Go_20:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,19,43
104,1,NORMAL_03_104_Go_17:25,AL Masjid Al-nabawi (AL Salam Gate),,1,104_04,127,,,104_042,9,33
107,1,NORMAL_03_107_Go_08:55,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,9,9
106,1,NORMAL_03_106_Go_13:00,Railway Station,,0,106_01,51,,,106_011,22,22
106,1,NORMAL_03_106_Go_10:20,Railway Station,,0,106_01,51,,,106_011,14,14
105,1,NORMAL_03_105_Return_15:25,Quba Mosque,,1,105_02,129,,,105_022,2,18
101,1,NORMAL_03_101_Return_12:10,Uhud battlefield,,1,101_03,41,,,101_031,18,18
107,1,NORMAL_03_107_Return_20:25,Quba Mosque,,1,107_04,132,,,107_042,18,42
104,1,NORMAL_03_104_Return_10:20,Quba Mosque,,1,104_01,128,,,104_011,14,14
107,1,NORMAL_03_107_Return_17:00,Quba Mosque,,1,107_01,132,,,107_012,11,34
107,1,NORMAL_03_107_Go_10:15,AL Masjid Al-nabawi (Clock Roundabout),,1,107_02,131,,,107_021,13,13
107,1,NORMAL_03_107_Return_12:50,Quba Mosque,,1,107_03,132,,,107_031,20,20
102,1,NORMAL_03_102_Go_18:30,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,13,37
101,1,NORMAL_03_101_Return_15:40,Uhud battlefield,,1,101_01,41,,,101_012,6,30
102,1,NORMAL_03_102_Go_07:50,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_031,5,5
102,1,NORMAL_03_102_Return_15:00,Quba Mosque,,1,102_01,124,,,102_012,4,28
106,1,NORMAL_03_106_Go_16:35,Railway Station,,0,106_02,51,,,106_022,8,32
102,1,NORMAL_03_102_Return_21:15,Quba Mosque,,1,102_02,124,,,102_022,22,46
106,1,NORMAL_03_106_Go_07:00,Railway Station,,0,106_01,51,,,106_011,4,4
103,1,NORMAL_03_103_Return_18:25,Quba Mosque,,1,103_04,126,,,103_042,12,36
107,1,NORMAL_03_107_Go_14:45,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,1,25
106,1,NORMAL_03_106_Return_06:00,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,1,1
102,1,NORMAL_03_102_Return_21:45,Quba Mosque,,1,102_04,124,,,102_042,22,46
106,1,NORMAL_03_106_Return_16:45,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_042,7,31
107,1,NORMAL_03_107_Return_22:10,Quba Mosque,,1,107_03,132,,,107_032,24,48
103,1,NORMAL_03_103_Return_19:45,Quba Mosque,,1,103_04,126,,,103_042,16,40
101,1,NORMAL_03_101_Return_09:15,Uhud battlefield,,1,101_02,41,,,101_021,10,10
103,1,NORMAL_03_103_Return_21:00,Quba Mosque,,1,103_01,126,,,103_012,22,46
106,1,NORMAL_03_106_Return_09:25,AL Masjid Al-nabawi (Clock Roundabout),,1,106_04,50,,,106_041,9,9
101,1,NORMAL_03_101_Return_22:25,Uhud battlefield,,1,101_04,41,,,101_042,24,48
101,1,NORMAL_03_101_Go_20:05,AL Masjid Al-nabawi (Clock Roundabout),,0,101_04,102,,,101_042,17,41
106,1,NORMAL_03_106_Go_19:55,Railway Station,,0,106_02,51,,,106_022,18,42
104,1,NORMAL_03_104_Return_12:10,Quba Mosque,,1,104_03,128,,,104_031,18,18
101,1,NORMAL_03_101_Return_08:25,Uhud battlefield,,1,101_04,41,,,101_041,6,6
102,1,NORMAL_03_102_Return_22:25,Quba Mosque,,1,102_04,124,,,102_042,24,48
101,1,NORMAL_03_101_Return_14:50,Uhud battlefield,,1,101_03,41,,,101_032,2,26
102,1,NORMAL_03_102_Go_20:30,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_032,19,43
104,1,NORMAL_03_104_Go_21:20,AL Masjid Al-nabawi (AL Salam Gate),,1,104_01,127,,,104_012,23,47
106,1,NORMAL_03_106_Go_10:10,Railway Station,,0,106_03,51,,,106_031,12,12
102,1,NORMAL_03_102_Return_12:20,Quba Mosque,,1,102_01,124,,,102_011,20,20
101,1,NORMAL_03_101_Go_06:00,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,1,1
107,1,NORMAL_03_107_Return_06:50,Quba Mosque,,1,107_03,132,,,107_031,2,2
103,1,NORMAL_03_103_Return_13:05,Quba Mosque,,1,103_04,126,,,103_041,20,20
107,1,NORMAL_03_107_Return_20:10,Quba Mosque,,1,107_03,132,,,107_032,18,42
104,1,NORMAL_03_104_Go_19:50,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,17,41
102,1,NORMAL_03_102_Return_14:10,Quba Mosque,,1,102_03,124,,,102_031,24,24
107,1,NORMAL_03_107_Return_15:45,Quba Mosque,,1,107_04,132,,,107_042,4,28
101,1,NORMAL_03_101_Go_14:15,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_022,1,25
103,1,NORMAL_03_103_Return_11:15,Quba Mosque,,1,103_02,126,,,103_021,16,16
105,1,NORMAL_03_105_Go_15:15,Uhud battlefield,,1,105_03,130,,,105_032,1,17
104,1,NORMAL_03_104_Return_11:15,Quba Mosque,,1,104_02,128,,,104_021,16,16
107,1,NORMAL_03_107_Return_06:20,Quba Mosque,,1,107_01,132,,,107_011,2,2
103,1,NORMAL_03_103_Go_14:45,AL Masjid Al-nabawi (Manakha Square),,1,103_04,125,,,103_042,1,25
101,1,NORMAL_03_101_Go_14:55,AL Masjid Al-nabawi (Clock Roundabout),,0,101_02,102,,,101_022,3,27
103,1,NORMAL_03_103_Return_10:10,Quba Mosque,,1,103_03,126,,,103_031,12,12
107,1,NORMAL_03_107_Return_18:10,Quba Mosque,,1,107_03,132,,,107_032,12,36
102,1,NORMAL_03_102_Go_16:40,AL Masjid Al-nabawi (AL Baqe),,1,102_01,111,,,102_012,9,33
103,1,NORMAL_03_103_Go_18:30,AL Masjid Al-nabawi (Manakha Square),,1,103_03,125,,,103_032,13,37
107,1,NORMAL_03_107_Return_11:00,Quba Mosque,,1,107_01,132,,,107_011,16,16
106,1,NORMAL_03_106_Return_07:20,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_011,5,5
102,1,NORMAL_03_102_Go_13:50,AL Masjid Al-nabawi (AL Baqe),,1,102_03,111,,,102_031,23,23
105,1,NORMAL_03_105_Return_18:10,Quba Mosque,,1,105_01,129,,,105_012,8,24
103,1,NORMAL_03_103_Go_08:00,AL Masjid Al-nabawi (Manakha Square),,1,103_01,125,,,103_011,7,7
106,1,NORMAL_03_106_Return_20:00,AL Masjid Al-nabawi (Clock Roundabout),,1,106_01,50,,,106_012,19,43
107,1,NORMAL_03_107_Go_21:25,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,21,45
105,1,NORMAL_03_105_Return_10:25,Quba Mosque,,1,105_02,129,,,105_021,8,8
107,1,NORMAL_03_107_Return_12:35,Quba Mosque,,1,107_02,132,,,107_021,20,20
102,1,NORMAL_03_102_Return_14:20,Quba Mosque,,1,102_01,124,,,102_012,2,26
106,1,NORMAL_03_106_Return_20:30,AL Masjid Al-nabawi (Clock Roundabout),,1,106_03,50,,,106_032,19,43
101,1,NORMAL_03_101_Go_12:40,AL Masjid Al-nabawi (Clock Roundabout),,0,101_01,102,,,101_011,21,21
105,1,NORMAL_03_105_Return_22:10,Quba Mosque,,1,105_01,129,,,105_012,16,32
105,1,NORMAL_03_105_Go_07:45,Uhud battlefield,,1,105_01,130,,,105_011,3,3
104,1,NORMAL_03_104_Go_14:30,AL Masjid Al-nabawi (AL Salam Gate),,1,104_03,127,,,104_032,1,25
106,1,NORMAL_03_106_Go_09:40,Railway Station,,0,106_01,51,,,106_011,12,12
102,1,NORMAL_03_102_Go_17:35,AL Masjid Al-nabawi (AL Baqe),,1,102_02,111,,,102_022,11,35
107,1,NORMAL_03_107_Go_12:40,AL Masjid Al-nabawi (Clock Roundabout),,1,107_01,131,,,107_011,21,21
105,1,NORMAL_03_105_Return_07:10,Quba Mosque,,1,105_01,129,,,105_011,2,2
102,1,NORMAL_03_102_Return_07:00,Quba Mosque,,1,102_01,124,,,102_011,4,4
106,1,NORMAL_03_106_Go_08:50,Railway Station,,0,106_03,51,,,106_031,8,8
107,1,NORMAL_03_107_Go_19:25,AL Masjid Al-nabawi (Clock Roundabout),,1,107_04,131,,,107_042,15,39
107,1,NORMAL_03_107_Return_07:00,Quba Mosque,,1,107_01,132,,,107_011,4,4
102,1,NORMAL_03_102_Return_21:00,Quba Mosque,,1,102_01,124,,,102_012,22,46
101,1,NORMAL_03_101_Go_13:10,AL Masjid Al-nabawi (Clock Roundabout),,0,101_03,102,,,101_031,21,21
102,1,NORMAL_03_102_Return_09:45,Quba Mosque,,1,102_04,124,,,102_041,10,10
104,1,NORMAL_03_104_Return_07:00,Quba Mosque,,1,104_01,128,,,104_011,4,4
105,1,NORMAL_03_105_Go_21:15,Uhud battlefield,,1,105_03,130,,,105_032,13,29
101,1,NORMAL_03_101_Return_17:00,Uhud battlefield,,1,101_01,41,,,101_012,10,34
102,1,NORMAL_03_102_Go_14:05,AL Masjid Al-nabawi (AL Baqe),,1,102_04,111,,,102_041,23,23
102,1,NORMAL_03_102_Return_13:45,Quba Mosque,,1,102_04,124,,,102_041,22,22
